Wavelength; ‡Ì‡Î ¿—¬Œƒ 0; ‡Ì‡Î ¿—¬Œƒ 1; ‡Ì‡Î ¿—¬Œƒ 2
1504.333008;-46.394000;-49.318000;-46.306000
1504.340698;-46.384000;-49.238000;-46.268000
1504.348389;-46.330000;-49.232000;-46.292000
1504.356079;-46.310000;-49.196000;-46.332000
1504.363770;-46.252000;-49.210000;-46.392000
1504.371460;-46.186000;-49.252000;-46.448000
1504.379028;-46.210000;-49.292000;-46.448000
1504.386719;-46.224000;-49.288000;-46.430000
1504.394409;-46.232000;-49.278000;-46.394000
1504.402100;-46.238000;-49.268000;-46.374000
1504.409790;-46.300000;-49.224000;-46.324000
1504.417480;-46.242000;-49.216000;-46.346000
1504.425049;-46.240000;-49.220000;-46.374000
1504.432739;-46.230000;-49.246000;-46.420000
1504.440430;-46.214000;-49.254000;-46.458000
1504.448120;-46.174000;-49.266000;-46.480000
1504.455811;-46.180000;-49.262000;-46.472000
1504.463501;-46.156000;-49.240000;-46.494000
1504.471069;-46.170000;-49.226000;-46.494000
1504.478760;-46.204000;-49.248000;-46.524000
1504.486450;-46.250000;-49.278000;-46.544000
1504.494141;-46.240000;-49.346000;-46.556000
1504.501831;-46.256000;-49.418000;-46.510000
1504.509399;-46.208000;-49.470000;-46.496000
1504.517090;-46.174000;-49.488000;-46.484000
1504.524780;-46.126000;-49.524000;-46.494000
1504.532471;-46.150000;-49.510000;-46.514000
1504.540161;-46.132000;-49.496000;-46.556000
1504.547729;-46.150000;-49.494000;-46.570000
1504.555298;-46.152000;-49.480000;-46.574000
1504.562866;-46.188000;-49.454000;-46.580000
1504.570435;-46.152000;-49.452000;-46.610000
1504.577881;-46.152000;-49.432000;-46.636000
1504.585449;-46.156000;-49.410000;-46.638000
1504.593018;-46.112000;-49.402000;-46.642000
1504.600586;-46.036000;-49.378000;-46.636000
1504.608154;-46.034000;-49.362000;-46.572000
1504.615723;-46.050000;-49.362000;-46.486000
1504.623291;-46.084000;-49.390000;-46.430000
1504.630859;-46.142000;-49.404000;-46.342000
1504.638428;-46.152000;-49.442000;-46.288000
1504.645996;-46.168000;-49.484000;-46.248000
1504.653564;-46.174000;-49.526000;-46.236000
1504.661133;-46.178000;-49.556000;-46.236000
1504.668701;-46.262000;-49.584000;-46.170000
1504.676270;-46.296000;-49.620000;-46.158000
1504.683838;-46.274000;-49.626000;-46.148000
1504.691406;-46.246000;-49.634000;-46.158000
1504.698975;-46.216000;-49.620000;-46.140000
1504.706543;-46.088000;-49.624000;-46.226000
1504.714111;-46.050000;-49.584000;-46.254000
1504.721680;-46.120000;-49.530000;-46.278000
1504.729248;-46.142000;-49.488000;-46.332000
1504.736816;-46.160000;-49.442000;-46.404000
1504.744385;-46.178000;-49.410000;-46.458000
1504.751953;-46.148000;-49.378000;-46.480000
1504.759521;-46.090000;-49.358000;-46.522000
1504.767090;-46.084000;-49.338000;-46.504000
1504.774658;-46.050000;-49.318000;-46.468000
1504.782227;-46.082000;-49.268000;-46.468000
1504.789673;-46.122000;-49.230000;-46.456000
1504.797241;-46.170000;-49.230000;-46.432000
1504.804810;-46.212000;-49.222000;-46.430000
1504.812378;-46.226000;-49.276000;-46.438000
1504.819946;-46.224000;-49.338000;-46.404000
1504.827515;-46.202000;-49.424000;-46.428000
1504.835083;-46.226000;-49.490000;-46.430000
1504.842651;-46.198000;-49.538000;-46.440000
1504.850220;-46.186000;-49.544000;-46.454000
1504.857788;-46.166000;-49.544000;-46.454000
1504.865356;-46.150000;-49.544000;-46.430000
1504.872925;-46.048000;-49.530000;-46.458000
1504.880493;-46.008000;-49.552000;-46.458000
1504.888062;-45.880000;-49.544000;-46.500000
1504.895630;-45.868000;-49.554000;-46.514000
1504.903198;-45.864000;-49.510000;-46.522000
1504.910767;-45.860000;-49.466000;-46.522000
1504.918335;-45.866000;-49.438000;-46.536000
1504.926025;-45.966000;-49.404000;-46.486000
1504.933594;-45.968000;-49.356000;-46.486000
1504.941284;-45.960000;-49.334000;-46.510000
1504.948975;-45.980000;-49.308000;-46.542000
1504.956543;-45.986000;-49.236000;-46.566000
1504.964233;-46.018000;-49.194000;-46.592000
1504.971924;-46.050000;-49.178000;-46.614000
1504.979492;-46.102000;-49.182000;-46.622000
1504.987183;-46.092000;-49.182000;-46.580000
1504.994873;-46.116000;-49.236000;-46.570000
1505.002441;-46.140000;-49.262000;-46.546000
1505.010132;-46.184000;-49.276000;-46.514000
1505.017700;-46.206000;-49.280000;-46.490000
1505.025391;-46.266000;-49.294000;-46.500000
1505.033081;-46.284000;-49.244000;-46.472000
1505.040649;-46.262000;-49.226000;-46.476000
1505.048340;-46.206000;-49.190000;-46.486000
1505.056030;-46.160000;-49.108000;-46.470000
1505.063599;-46.052000;-49.064000;-46.462000
1505.071289;-45.980000;-49.072000;-46.458000
1505.078857;-45.904000;-49.060000;-46.430000
1505.086548;-45.874000;-49.076000;-46.408000
1505.094238;-45.886000;-49.116000;-46.392000
1505.101807;-45.880000;-49.178000;-46.362000
1505.109497;-45.884000;-49.190000;-46.316000
1505.117188;-45.892000;-49.222000;-46.278000
1505.124756;-45.916000;-49.232000;-46.258000
1505.132446;-45.928000;-49.204000;-46.278000
1505.140015;-46.036000;-49.154000;-46.318000
1505.147705;-46.172000;-49.074000;-46.364000
1505.155396;-46.250000;-49.018000;-46.418000
1505.162964;-46.324000;-48.988000;-46.446000
1505.170654;-46.376000;-48.978000;-46.452000
1505.178345;-46.356000;-48.958000;-46.424000
1505.185913;-46.330000;-48.984000;-46.398000
1505.193604;-46.338000;-49.000000;-46.346000
1505.201172;-46.312000;-48.994000;-46.296000
1505.208862;-46.296000;-49.008000;-46.236000
1505.216553;-46.274000;-49.072000;-46.198000
1505.224121;-46.234000;-49.094000;-46.166000
1505.231812;-46.192000;-49.108000;-46.184000
1505.239502;-46.156000;-49.116000;-46.222000
1505.247070;-46.116000;-49.098000;-46.274000
1505.254761;-46.112000;-49.040000;-46.328000
1505.262451;-46.108000;-49.004000;-46.370000
1505.270020;-46.140000;-48.970000;-46.370000
1505.277710;-46.160000;-48.962000;-46.330000
1505.285278;-46.166000;-49.016000;-46.244000
1505.292969;-46.126000;-49.076000;-46.198000
1505.300537;-46.112000;-49.108000;-46.174000
1505.308228;-46.024000;-49.176000;-46.140000
1505.315796;-45.950000;-49.212000;-46.116000
1505.323364;-45.926000;-49.188000;-46.112000
1505.330933;-45.930000;-49.188000;-46.018000
1505.338623;-45.942000;-49.212000;-45.960000
1505.346191;-45.984000;-49.240000;-45.950000
1505.353760;-46.054000;-49.266000;-45.962000
1505.361328;-46.100000;-49.308000;-46.008000
1505.369019;-46.142000;-49.310000;-46.082000
1505.376587;-46.156000;-49.322000;-46.136000
1505.384155;-46.148000;-49.322000;-46.148000
1505.391724;-46.134000;-49.306000;-46.166000
1505.399414;-46.124000;-49.266000;-46.180000
1505.406982;-46.086000;-49.266000;-46.220000
1505.414551;-46.086000;-49.244000;-46.258000
1505.422241;-46.088000;-49.202000;-46.338000
1505.429810;-46.032000;-49.184000;-46.402000
1505.437378;-45.992000;-49.198000;-46.446000
1505.444946;-45.966000;-49.178000;-46.456000
1505.452637;-45.830000;-49.102000;-46.490000
1505.460205;-45.824000;-49.068000;-46.412000
1505.467773;-45.852000;-49.032000;-46.348000
1505.475342;-45.884000;-49.016000;-46.296000
1505.483032;-45.916000;-49.006000;-46.236000
1505.490601;-46.038000;-49.034000;-46.174000
1505.498169;-46.024000;-49.086000;-46.170000
1505.505737;-46.026000;-49.096000;-46.180000
1505.513428;-46.080000;-49.090000;-46.204000
1505.520996;-46.116000;-49.064000;-46.250000
1505.528564;-46.148000;-49.044000;-46.250000
1505.536255;-46.182000;-48.988000;-46.264000
1505.543823;-46.178000;-48.974000;-46.260000
1505.551392;-46.148000;-48.972000;-46.236000
1505.558960;-46.108000;-49.022000;-46.240000
1505.566650;-46.080000;-49.102000;-46.230000
1505.574219;-46.084000;-49.208000;-46.264000
1505.581787;-46.088000;-49.262000;-46.288000
1505.589355;-46.106000;-49.304000;-46.342000
1505.597046;-46.116000;-49.308000;-46.378000
1505.604614;-46.116000;-49.314000;-46.426000
1505.612183;-46.106000;-49.316000;-46.442000
1505.619751;-46.084000;-49.282000;-46.488000
1505.627441;-46.030000;-49.238000;-46.504000
1505.635010;-46.048000;-49.210000;-46.518000
1505.642578;-46.116000;-49.126000;-46.528000
1505.650269;-46.144000;-49.056000;-46.514000
1505.657837;-46.226000;-49.074000;-46.466000
1505.665405;-46.302000;-49.086000;-46.418000
1505.673096;-46.338000;-49.082000;-46.374000
1505.680664;-46.340000;-49.074000;-46.342000
1505.688354;-46.318000;-49.076000;-46.322000
1505.696045;-46.286000;-49.034000;-46.306000
1505.703735;-46.252000;-49.002000;-46.258000
1505.711426;-46.262000;-49.020000;-46.196000
1505.719116;-46.216000;-49.030000;-46.166000
1505.726807;-46.202000;-49.048000;-46.138000
1505.734497;-46.160000;-49.102000;-46.124000
1505.742188;-46.112000;-49.122000;-46.140000
1505.749756;-45.990000;-49.072000;-46.162000
1505.757446;-45.932000;-49.028000;-46.166000
1505.765137;-45.888000;-48.950000;-46.180000
1505.772827;-45.848000;-48.866000;-46.208000
1505.780518;-45.840000;-48.822000;-46.236000
1505.788208;-45.836000;-48.810000;-46.250000
1505.795898;-45.872000;-48.798000;-46.222000
1505.803589;-45.874000;-48.812000;-46.184000
1505.811279;-45.926000;-48.824000;-46.098000
1505.818848;-45.952000;-48.822000;-46.012000
1505.826538;-46.002000;-48.838000;-45.944000
1505.834229;-46.022000;-48.890000;-45.932000
1505.841919;-46.084000;-48.936000;-45.904000
1505.849609;-46.048000;-48.966000;-45.874000
1505.857300;-46.026000;-49.026000;-45.850000
1505.864990;-45.992000;-49.044000;-45.850000
1505.872681;-45.956000;-49.036000;-45.810000
1505.880371;-45.944000;-49.036000;-45.792000
1505.887939;-45.946000;-49.030000;-45.784000
1505.895630;-45.934000;-49.014000;-45.792000
1505.903320;-45.990000;-49.018000;-45.750000
1505.911011;-45.996000;-49.054000;-45.794000
1505.918701;-45.966000;-49.072000;-45.866000
1505.926392;-45.952000;-49.154000;-45.972000
1505.934082;-45.970000;-49.188000;-46.050000
1505.941772;-45.954000;-49.198000;-46.182000
1505.949463;-46.024000;-49.184000;-46.236000
1505.957031;-46.120000;-49.198000;-46.258000
1505.964722;-46.172000;-49.162000;-46.236000
1505.972412;-46.220000;-49.096000;-46.222000
1505.980103;-46.220000;-49.086000;-46.210000
1505.987793;-46.190000;-49.074000;-46.166000
1505.995483;-46.176000;-49.032000;-46.142000
1506.003174;-46.124000;-49.018000;-46.148000
1506.010864;-46.086000;-49.048000;-46.106000
1506.018555;-46.006000;-49.044000;-46.036000
1506.026123;-45.940000;-49.040000;-46.030000
1506.033813;-45.862000;-49.048000;-46.002000
1506.041504;-45.830000;-49.050000;-46.000000
1506.049194;-45.798000;-49.012000;-46.016000
1506.056763;-45.778000;-48.964000;-46.092000
1506.064453;-45.778000;-48.932000;-46.096000
1506.072021;-45.812000;-48.908000;-46.028000
1506.079590;-45.846000;-48.880000;-46.018000
1506.087280;-45.882000;-48.868000;-46.006000
1506.094849;-45.912000;-48.890000;-45.960000
1506.102417;-45.940000;-48.908000;-45.920000
1506.109985;-45.950000;-48.922000;-45.934000
1506.117676;-45.904000;-48.936000;-45.876000
1506.125244;-45.932000;-48.962000;-45.828000
1506.132813;-45.966000;-48.992000;-45.838000
1506.140381;-46.040000;-49.006000;-45.862000
1506.148071;-46.048000;-49.026000;-45.862000
1506.155640;-46.120000;-49.062000;-45.890000
1506.163208;-46.042000;-49.112000;-45.902000
1506.170776;-45.958000;-49.170000;-45.894000
1506.178467;-45.924000;-49.206000;-45.874000
1506.186035;-45.902000;-49.206000;-45.890000
1506.193604;-45.908000;-49.216000;-45.892000
1506.201294;-45.924000;-49.192000;-45.894000
1506.208862;-45.950000;-49.154000;-45.878000
1506.216431;-45.916000;-49.100000;-45.878000
1506.223999;-45.956000;-49.102000;-45.868000
1506.231689;-45.940000;-49.094000;-45.822000
1506.239258;-45.924000;-49.064000;-45.828000
1506.246826;-45.954000;-49.072000;-45.818000
1506.254395;-45.928000;-49.088000;-45.850000
1506.262085;-45.868000;-49.072000;-45.864000
1506.269653;-45.842000;-49.020000;-45.924000
1506.277222;-45.856000;-49.026000;-45.970000
1506.284790;-45.832000;-49.006000;-46.014000
1506.292480;-45.800000;-48.936000;-46.004000
1506.300049;-45.772000;-48.878000;-45.988000
1506.307617;-45.754000;-48.860000;-45.976000
1506.315308;-45.690000;-48.830000;-45.960000
1506.322876;-45.662000;-48.806000;-45.946000
1506.330444;-45.684000;-48.826000;-45.930000
1506.338013;-45.702000;-48.846000;-45.928000
1506.345703;-45.686000;-48.896000;-45.910000
1506.353271;-45.692000;-48.946000;-45.850000
1506.360840;-45.696000;-48.960000;-45.806000
1506.368408;-45.706000;-48.976000;-45.764000
1506.376099;-45.714000;-49.004000;-45.730000
1506.383667;-45.764000;-48.978000;-45.730000
1506.391235;-45.784000;-48.920000;-45.776000
1506.398804;-45.820000;-48.922000;-45.800000
1506.406494;-45.834000;-48.924000;-45.838000
1506.414063;-45.852000;-48.910000;-45.878000
1506.421631;-45.872000;-48.922000;-45.888000
1506.429321;-45.886000;-48.948000;-45.880000
1506.436890;-45.884000;-48.942000;-45.918000
1506.444580;-45.868000;-48.920000;-45.970000
1506.452148;-45.850000;-48.916000;-46.012000
1506.459839;-45.828000;-48.902000;-46.098000
1506.467407;-45.810000;-48.908000;-46.136000
1506.475098;-45.798000;-48.900000;-46.154000
1506.482788;-45.806000;-48.904000;-46.138000
1506.490356;-45.796000;-48.872000;-46.130000
1506.498047;-45.786000;-48.864000;-46.094000
1506.505615;-45.810000;-48.848000;-46.030000
1506.513306;-45.798000;-48.852000;-45.970000
1506.520874;-45.848000;-48.850000;-45.906000
1506.528564;-45.876000;-48.854000;-45.882000
1506.536255;-45.876000;-48.844000;-45.878000
1506.543823;-45.884000;-48.838000;-45.910000
1506.551514;-45.920000;-48.844000;-45.952000
1506.559082;-45.898000;-48.850000;-46.018000
1506.566772;-45.934000;-48.866000;-46.046000
1506.574341;-45.976000;-48.916000;-46.086000
1506.582031;-45.992000;-48.956000;-46.042000
1506.589722;-45.998000;-48.994000;-46.034000
1506.597290;-45.984000;-49.032000;-46.044000
1506.604980;-45.960000;-49.048000;-46.080000
1506.612549;-45.960000;-49.048000;-46.094000
1506.620239;-45.978000;-49.040000;-46.126000
1506.627808;-45.966000;-49.006000;-46.148000
1506.635498;-45.960000;-48.988000;-46.166000
1506.643188;-45.960000;-48.986000;-46.148000
1506.650757;-45.934000;-48.980000;-46.120000
1506.658447;-45.902000;-48.976000;-46.114000
1506.666016;-45.920000;-48.992000;-46.050000
1506.673706;-45.912000;-49.020000;-46.004000
1506.681274;-45.870000;-49.018000;-45.974000
1506.688965;-45.926000;-48.986000;-45.934000
1506.696655;-45.940000;-48.986000;-45.900000
1506.704224;-45.938000;-48.952000;-45.902000
1506.711914;-45.920000;-48.918000;-45.890000
1506.719482;-45.918000;-48.918000;-45.876000
1506.727173;-45.832000;-48.936000;-45.870000
1506.734741;-45.758000;-48.908000;-45.854000
1506.742432;-45.776000;-48.906000;-45.822000
1506.750122;-45.784000;-48.838000;-45.786000
1506.757690;-45.776000;-48.786000;-45.794000
1506.765381;-45.774000;-48.720000;-45.826000
1506.772949;-45.790000;-48.678000;-45.860000
1506.780640;-45.704000;-48.630000;-45.892000
1506.788208;-45.718000;-48.650000;-45.930000
1506.795898;-45.720000;-48.682000;-45.958000
1506.803467;-45.710000;-48.720000;-45.948000
1506.811157;-45.710000;-48.738000;-45.966000
1506.818726;-45.738000;-48.754000;-45.984000
1506.826294;-45.728000;-48.742000;-46.020000
1506.833862;-45.784000;-48.682000;-46.050000
1506.841431;-45.834000;-48.630000;-46.128000
1506.848999;-45.860000;-48.604000;-46.124000
1506.856689;-45.858000;-48.602000;-46.154000
1506.864258;-45.828000;-48.608000;-46.152000
1506.871826;-45.778000;-48.630000;-46.168000
1506.879395;-45.742000;-48.660000;-46.144000
1506.886963;-45.694000;-48.680000;-46.122000
1506.894531;-45.672000;-48.680000;-46.082000
1506.902100;-45.616000;-48.702000;-46.046000
1506.909668;-45.596000;-48.742000;-45.994000
1506.917358;-45.530000;-48.776000;-45.980000
1506.924927;-45.454000;-48.818000;-45.986000
1506.932495;-45.402000;-48.846000;-45.988000
1506.940063;-45.450000;-48.862000;-45.966000
1506.947632;-45.480000;-48.864000;-45.952000
1506.955200;-45.492000;-48.848000;-45.910000
1506.962769;-45.618000;-48.794000;-45.874000
1506.970337;-45.700000;-48.752000;-45.812000
1506.978027;-45.796000;-48.710000;-45.696000
1506.985596;-45.842000;-48.666000;-45.652000
1506.993164;-45.950000;-48.668000;-45.620000
1507.000732;-45.992000;-48.702000;-45.558000
1507.008301;-46.032000;-48.772000;-45.558000
1507.015869;-46.008000;-48.820000;-45.620000
1507.023438;-46.028000;-48.866000;-45.598000
1507.031006;-46.106000;-48.936000;-45.498000
1507.038696;-46.112000;-49.000000;-45.498000
1507.046265;-46.022000;-49.014000;-45.508000
1507.053833;-45.976000;-49.026000;-45.502000
1507.061401;-45.886000;-49.026000;-45.532000
1507.068970;-45.762000;-48.950000;-45.624000
1507.076538;-45.714000;-48.868000;-45.620000
1507.084106;-45.710000;-48.798000;-45.600000
1507.091675;-45.710000;-48.724000;-45.550000
1507.099365;-45.684000;-48.678000;-45.504000
1507.106934;-45.698000;-48.660000;-45.470000
1507.114502;-45.638000;-48.674000;-45.474000
1507.122070;-45.624000;-48.684000;-45.424000
1507.129639;-45.592000;-48.700000;-45.432000
1507.137207;-45.666000;-48.702000;-45.418000
1507.144775;-45.628000;-48.728000;-45.476000
1507.152344;-45.672000;-48.728000;-45.502000
1507.160034;-45.710000;-48.764000;-45.544000
1507.167603;-45.718000;-48.818000;-45.574000
1507.175171;-45.652000;-48.896000;-45.628000
1507.182739;-45.688000;-48.960000;-45.574000
1507.190430;-45.680000;-48.992000;-45.560000
1507.197998;-45.676000;-48.966000;-45.542000
1507.205688;-45.666000;-48.956000;-45.584000
1507.213379;-45.674000;-48.894000;-45.644000
1507.221069;-45.644000;-48.822000;-45.728000
1507.228638;-45.644000;-48.780000;-45.764000
1507.236328;-45.580000;-48.786000;-45.796000
1507.244019;-45.594000;-48.726000;-45.768000
1507.251587;-45.646000;-48.700000;-45.710000
1507.259277;-45.698000;-48.708000;-45.694000
1507.266968;-45.750000;-48.726000;-45.698000
1507.274658;-45.872000;-48.734000;-45.694000
1507.282227;-45.902000;-48.810000;-45.696000
1507.289917;-45.894000;-48.880000;-45.716000
1507.297607;-45.910000;-48.890000;-45.696000
1507.305298;-45.878000;-48.882000;-45.712000
1507.312866;-45.826000;-48.852000;-45.764000
1507.320557;-45.830000;-48.796000;-45.766000
1507.328247;-45.824000;-48.750000;-45.740000
1507.335938;-45.798000;-48.764000;-45.706000
1507.343506;-45.790000;-48.794000;-45.598000
1507.351196;-45.794000;-48.824000;-45.480000
1507.358887;-45.780000;-48.886000;-45.452000
1507.366455;-45.828000;-48.896000;-45.398000
1507.374146;-45.876000;-48.882000;-45.398000
1507.381836;-45.896000;-48.852000;-45.428000
1507.389526;-45.910000;-48.832000;-45.502000
1507.397095;-45.922000;-48.792000;-45.548000
1507.404785;-45.892000;-48.794000;-45.630000
1507.412476;-45.862000;-48.782000;-45.694000
1507.420166;-45.852000;-48.764000;-45.778000
1507.427734;-45.826000;-48.756000;-45.794000
1507.435425;-45.824000;-48.766000;-45.758000
1507.443115;-45.816000;-48.756000;-45.716000
1507.450684;-45.808000;-48.770000;-45.664000
